date,trade_sum_ma10,sanctions_sum_ma10,fed_pressure_sum_ma10
2019-01-08,39.3,0.5,4.0
2019-01-09,47.3,0.5,4.0
2019-01-10,46.8,0.5,4.0
2019-01-11,50.7,0.5,4.0
2019-01-12,42.2,0.0,4.0
2019-01-13,38.2,5.2,4.0
2019-01-14,40.7,6.7,9.0
2019-01-15,36.2,6.7,9.0
2019-01-16,34.2,6.7,9.0
2019-01-17,34.2,6.7,9.0
2019-01-18,39.2,6.7,7.0
2019-01-19,36.2,8.7,7.0
2019-01-20,37.2,8.7,7.0
2019-01-21,36.0,8.7,7.0
2019-01-22,38.5,8.7,7.0
2019-01-23,39.5,10.5,7.0
2019-01-24,34.0,11.0,2.0
2019-01-25,34.0,11.0,2.0
2019-01-26,44.0,11.0,2.0
2019-01-27,46.0,11.0,2.0
2019-01-28,46.0,11.0,0.0
2019-01-29,41.0,9.0,0.0
2019-01-30,42.0,40.6,4.0
2019-01-31,64.5,47.6,4.0
2019-02-01,62.0,47.6,4.0
2019-02-02,61.0,40.6,4.0
2019-02-03,60.0,38.6,4.0
2019-02-04,60.0,38.6,4.0
2019-02-05,52.0,38.6,4.0
2019-02-06,50.0,38.6,4.0
2019-02-07,41.0,38.6,4.0
2019-02-08,41.0,38.6,4.0
2019-02-09,37.0,12.7,0.0
2019-02-10,8.5,5.7,0.0
2019-02-11,8.5,5.7,0.0
2019-02-12,8.5,5.7,0.0
2019-02-13,8.5,5.7,0.0
2019-02-14,8.5,5.7,0.0
2019-02-15,6.5,5.7,0.0
2019-02-16,6.5,5.7,0.0
2019-02-17,24.5,5.7,0.0
2019-02-18,24.5,6.7,0.0
2019-02-19,24.5,3.0,0.0
2019-02-20,18.0,12.5,0.0
2019-02-21,18.0,12.5,0.0
2019-02-22,18.0,12.5,0.0
2019-02-23,18.0,12.5,0.0
2019-02-24,22.5,18.2,0.0
2019-02-25,26.5,23.2,0.0
2019-02-26,26.5,23.2,0.0
2019-02-27,12.5,30.7,0.0
2019-02-28,12.5,29.7,0.0
2019-03-01,16.5,27.7,0.0
2019-03-02,16.5,18.2,0.0
2019-03-03,18.5,18.2,0.0
2019-03-04,22.5,18.2,0.0
2019-03-05,22.5,22.2,0.0
2019-03-06,18.0,16.5,0.0
2019-03-07,14.0,11.5,0.0
2019-03-08,22.5,11.5,0.0
2019-03-09,18.5,4.0,0.0
2019-03-10,18.5,4.0,0.0
2019-03-11,18.5,4.0,0.0
2019-03-12,24.5,4.0,0.0
2019-03-13,22.5,4.0,0.0
2019-03-14,26.5,4.0,0.0
2019-03-15,28.5,0.0,0.0
2019-03-16,34.5,1.8,0.0
2019-03-17,36.5,1.8,0.0
2019-03-18,35.0,1.8,0.0
2019-03-19,35.0,1.8,0.0
2019-03-20,35.0,1.8,0.0
2019-03-21,31.0,1.8,0.0
2019-03-22,25.0,7.0,9.0
2019-03-23,25.0,7.0,9.0
2019-03-24,17.0,7.0,9.0
2019-03-25,17.0,7.0,16.0
2019-03-26,11.0,5.2,16.0
2019-03-27,9.0,5.2,16.0
2019-03-28,11.0,5.2,21.0
2019-03-29,16.0,7.2,25.0
2019-03-30,20.0,14.2,25.0
2019-03-31,24.0,14.2,25.0
2019-04-01,26.0,9.0,16.0
2019-04-02,38.0,10.0,16.0
2019-04-03,38.0,10.0,16.0
2019-04-04,41.5,10.0,13.0
2019-04-05,55.0,11.5,13.0
2019-04-06,55.0,11.5,13.0
2019-04-07,46.0,11.5,8.0
2019-04-08,47.5,9.5,4.0
2019-04-09,47.5,2.5,4.0
2019-04-10,43.5,2.5,4.0
2019-04-11,45.5,2.5,4.0
2019-04-12,33.5,1.5,4.0
2019-04-13,33.6,7.2,4.0
2019-04-14,28.1,7.2,7.0
2019-04-15,17.1,7.7,7.0
2019-04-16,17.1,7.7,7.0
2019-04-17,17.1,7.7,7.0
2019-04-18,10.6,7.7,7.0
2019-04-19,6.6,9.7,7.0
2019-04-20,6.6,9.7,7.0
2019-04-21,2.6,9.7,7.0
2019-04-22,6.6,18.7,7.0
2019-04-23,12.0,13.0,7.0
2019-04-24,21.0,16.0,0.0
2019-04-25,18.5,14.0,0.0
2019-04-26,20.5,14.0,5.0
2019-04-27,20.5,14.0,5.0
2019-04-28,20.5,14.0,5.0
2019-04-29,24.0,12.0,5.0
2019-04-30,32.0,19.7,14.2
2019-05-01,32.0,19.7,14.2
2019-05-02,32.0,10.7,19.2
2019-05-03,26.5,10.7,19.2
2019-05-04,17.5,7.7,19.2
2019-05-05,25.0,7.7,19.2
2019-05-06,28.0,7.7,14.2
2019-05-07,28.0,7.7,14.2
2019-05-08,38.5,7.7,14.2
2019-05-09,35.0,7.7,14.2
2019-05-10,86.0,0.0,8.2
2019-05-11,97.0,4.0,8.2
2019-05-12,106.0,4.0,3.2
2019-05-13,114.0,4.0,3.2
2019-05-14,149.0,6.5,10.2
2019-05-15,141.5,7.5,10.2
2019-05-16,136.5,7.5,10.2
2019-05-17,136.5,7.5,10.2
2019-05-18,126.0,7.5,10.2
2019-05-19,132.0,13.2,10.2
2019-05-20,83.8,18.9,7.0
2019-05-21,76.8,14.9,7.0
2019-05-22,67.8,16.9,7.0
2019-05-23,61.3,16.9,7.0
2019-05-24,30.3,14.4,0.0
2019-05-25,32.3,13.4,0.0
2019-05-26,38.3,13.4,0.0
2019-05-27,38.8,13.4,0.0
2019-05-28,38.8,13.4,0.0
2019-05-29,32.8,7.7,0.0
2019-05-30,26.5,2.0,0.0
2019-05-31,44.3,2.0,0.0
2019-06-01,51.3,0.0,0.0
2019-06-02,63.8,2.2,0.0
2019-06-03,69.8,4.6,5.0
2019-06-04,67.8,4.6,5.0
2019-06-05,93.3,6.6,5.0
2019-06-06,92.8,6.6,5.0
2019-06-07,107.8,6.6,17.4
2019-06-08,127.3,9.1,17.4
2019-06-09,132.8,9.1,17.4
2019-06-10,126.0,9.1,17.4
2019-06-11,137.0,17.1,34.4
2019-06-12,123.0,14.9,34.4
2019-06-13,130.0,12.8,29.4
2019-06-14,132.0,12.8,29.4
2019-06-15,100.5,10.8,29.4
2019-06-16,109.0,12.8,29.4
2019-06-17,94.0,12.8,17.0
2019-06-18,91.0,10.3,22.2
2019-06-19,82.0,10.3,22.2
2019-06-20,67.0,14.6,22.2
2019-06-21,45.0,16.1,5.2
2019-06-22,47.0,26.6,11.7
2019-06-23,34.0,26.3,11.7
2019-06-24,40.0,27.5,47.0
2019-06-25,45.2,33.2,47.0
2019-06-26,37.7,31.2,47.0
2019-06-27,44.7,31.2,47.0
2019-06-28,28.2,31.2,41.8
2019-06-29,41.2,31.2,41.8
2019-06-30,43.2,26.9,41.8
2019-07-01,51.2,21.4,41.8
2019-07-02,49.2,10.9,44.8
2019-07-03,59.4,30.7,50.6
2019-07-04,51.4,29.5,15.3
2019-07-05,46.2,23.8,15.3
2019-07-06,51.2,23.8,22.3
2019-07-07,50.2,23.8,22.3
2019-07-08,54.2,23.8,22.3
2019-07-09,50.2,23.8,22.3
2019-07-10,55.2,33.3,22.3
2019-07-11,54.2,30.8,22.3
2019-07-12,69.3,38.6,12.8
2019-07-13,55.1,18.8,7.0
2019-07-14,59.1,18.8,7.0
2019-07-15,71.1,18.8,14.8
2019-07-16,67.1,22.8,7.8
2019-07-17,61.1,22.8,7.8
2019-07-18,57.1,22.8,7.8
2019-07-19,49.3,22.8,33.9
2019-07-20,46.3,13.3,33.9
2019-07-21,39.3,11.8,33.9
2019-07-22,33.0,4.0,51.4
2019-07-23,45.5,8.5,51.4
2019-07-24,50.0,9.3,56.4
2019-07-25,43.0,11.3,53.6
2019-07-26,58.0,16.0,59.6
2019-07-27,58.0,16.0,59.6
2019-07-28,60.1,16.0,63.6
2019-07-29,65.9,16.0,56.2
2019-07-30,76.9,17.0,56.2
2019-07-31,81.4,17.0,64.6
2019-08-01,85.7,20.3,52.3
2019-08-02,73.2,19.8,52.3
2019-08-03,75.2,20.0,50.8
2019-08-04,70.2,18.0,45.8
2019-08-05,68.0,9.3,50.1
2019-08-06,72.0,12.1,50.1
2019-08-07,84.2,12.1,56.0
2019-08-08,82.7,17.8,46.3
2019-08-09,67.7,16.8,46.3
2019-08-10,72.2,19.3,37.9
2019-08-11,64.5,16.0,32.7
2019-08-12,64.5,12.5,32.7
2019-08-13,63.0,16.5,31.2
2019-08-14,86.5,16.5,57.7
2019-08-15,83.2,16.5,56.9
2019-08-16,83.2,13.7,56.9
2019-08-17,68.9,13.7,47.0
2019-08-18,70.4,8.5,38.0
2019-08-19,82.4,8.5,45.4
2019-08-20,77.4,7.0,45.4
2019-08-21,88.0,11.0,85.2
2019-08-22,96.0,10.5,99.8
2019-08-23,103.1,13.0,117.3
2019-08-24,85.6,13.5,90.8
2019-08-25,95.7,13.5,81.3
2019-08-26,93.7,13.5,81.3
2019-08-27,99.2,13.5,89.5
2019-08-28,99.2,13.0,97.1
2019-08-29,93.2,13.0,97.5
2019-08-30,99.7,12.0,114.5
2019-08-31,94.7,8.0,74.7
2019-09-01,90.7,8.0,60.1
2019-09-02,90.6,0.5,40.6
2019-09-03,104.6,4.0,49.1
2019-09-04,98.0,6.0,49.1
2019-09-05,96.0,6.0,49.1
2019-09-06,97.5,7.5,55.4
2019-09-07,101.5,7.5,51.8
2019-09-08,95.5,7.5,44.0
2019-09-09,85.0,7.5,27.0
2019-09-10,74.0,7.5,27.0
2019-09-11,82.0,9.5,44.5
2019-09-12,74.0,9.5,54.0
2019-09-13,58.0,5.5,45.5
2019-09-14,46.0,3.5,45.5
2019-09-15,47.0,3.5,45.5
2019-09-16,46.5,4.0,43.0
2019-09-17,34.5,4.0,39.0
2019-09-18,36.5,13.5,44.0
2019-09-19,45.2,13.5,44.0
2019-09-20,46.2,13.5,44.0
2019-09-21,34.2,12.5,26.5
2019-09-22,30.2,12.5,26.0
2019-09-23,26.2,12.5,26.0
2019-09-24,23.2,12.5,26.0
2019-09-25,24.2,18.5,26.0
2019-09-26,17.7,16.5,18.0
2019-09-27,25.7,20.5,18.0
2019-09-28,23.7,11.0,13.0
2019-09-29,15.0,11.0,17.5
2019-09-30,24.0,13.0,17.5
2019-10-01,26.5,12.0,27.0
2019-10-02,26.5,12.0,18.0
2019-10-03,33.5,14.0,18.0
2019-10-04,38.5,14.0,18.0
2019-10-05,36.5,8.0,18.0
2019-10-06,40.5,8.0,29.0
2019-10-07,39.0,13.0,29.0
2019-10-08,45.5,22.5,29.0
2019-10-09,56.5,25.0,40.5
2019-10-10,48.5,41.5,40.5
2019-10-11,46.0,41.5,36.0
2019-10-12,46.1,41.5,41.0
2019-10-13,53.1,54.6,41.0
2019-10-14,54.1,75.3,48.5
2019-10-15,60.6,75.3,48.5
2019-10-16,56.6,75.3,37.5
2019-10-17,54.1,66.3,37.5
2019-10-18,47.6,56.8,37.5
2019-10-19,37.6,54.8,21.5
2019-10-20,35.6,37.8,21.5
2019-10-21,35.6,37.8,16.5
2019-10-22,31.5,37.8,15.5
2019-10-23,17.5,22.7,15.5
2019-10-24,19.5,6.0,15.5
2019-10-25,13.0,11.0,15.5
2019-10-26,13.0,12.0,11.5
2019-10-27,9.0,12.0,15.5
2019-10-28,9.5,12.3,15.5
2019-10-29,13.5,11.8,25.0
2019-10-30,13.5,10.3,25.0
2019-10-31,18.5,10.3,32.0
2019-11-01,20.5,10.3,36.5
2019-11-02,20.5,10.3,36.5
2019-11-03,12.5,8.3,29.0
2019-11-04,12.5,5.3,29.0
2019-11-05,12.5,4.3,29.0
2019-11-06,12.5,4.3,25.0
2019-11-07,12.0,4.0,33.4
2019-11-08,7.0,4.0,23.9
2019-11-09,7.0,4.0,23.9
2019-11-10,8.0,4.0,16.9
2019-11-11,8.0,8.0,15.4
2019-11-12,8.0,8.0,15.4
2019-11-13,8.0,6.0,15.4
2019-11-14,10.0,4.0,19.4
2019-11-15,12.0,4.0,23.4
2019-11-16,14.0,4.0,23.4
2019-11-17,20.0,4.0,23.0
2019-11-18,25.5,4.0,34.0
2019-11-19,29.3,4.0,49.9
2019-11-20,27.3,6.0,49.9
2019-11-21,26.3,12.0,42.9
2019-11-22,30.3,12.0,51.9
2019-11-23,32.3,12.0,51.9
2019-11-24,36.3,12.0,47.9
2019-11-25,36.3,12.0,43.9
2019-11-26,36.3,12.0,43.9
2019-11-27,30.3,12.0,35.9
2019-11-28,24.8,12.0,24.9
2019-11-29,21.0,12.0,9.0
2019-11-30,19.0,10.0,9.0
2019-12-01,18.0,0.0,9.0
2019-12-02,35.0,2.3,25.5
2019-12-03,33.0,4.3,25.5
2019-12-04,31.0,4.3,25.5
2019-12-05,33.0,5.3,25.5
2019-12-06,38.0,5.3,25.5
2019-12-07,48.0,5.3,25.5
2019-12-08,59.0,5.3,25.5
2019-12-09,59.0,5.3,25.5
2019-12-10,68.5,5.3,25.5
2019-12-11,70.5,5.3,25.5
2019-12-12,53.5,3.0,0.0
2019-12-13,67.5,3.0,0.0
2019-12-14,67.5,3.0,0.0
2019-12-15,63.5,2.0,0.0
2019-12-16,61.5,3.5,8.5
2019-12-17,55.5,3.5,17.5
2019-12-18,44.5,3.5,17.5
2019-12-19,48.5,3.5,17.5
2019-12-20,41.0,3.5,17.5
2019-12-21,45.0,7.5,17.5
2019-12-22,41.0,7.5,17.5
2019-12-23,31.0,5.5,17.5
2019-12-24,28.0,5.5,17.5
2019-12-25,28.0,5.5,17.5
2019-12-26,23.0,4.0,9.0
2019-12-27,25.5,4.0,4.5
2019-12-28,29.5,5.0,4.5
2019-12-29,25.5,5.0,4.5
2019-12-30,21.5,7.0,4.5
2019-12-31,23.6,17.0,4.5
2020-01-01,23.6,17.0,4.5
2020-01-02,19.6,17.0,4.5
2020-01-03,21.6,30.5,4.5
2020-01-04,25.6,30.5,4.5
2020-01-05,29.6,36.5,4.5
2020-01-06,23.1,44.0,0.0
2020-01-07,21.1,43.0,0.0
2020-01-08,25.1,43.0,0.0
2020-01-09,25.1,41.0,0.0
2020-01-10,17.0,27.0,0.0
2020-01-11,21.0,31.0,0.0
2020-01-12,26.0,55.7,0.0
2020-01-13,23.0,56.9,0.0
2020-01-14,23.0,56.9,0.0
2020-01-15,24.0,50.9,0.0
2020-01-16,36.5,43.4,0.0
2020-01-17,34.6,43.5,0.0
2020-01-18,32.6,43.5,0.0
2020-01-19,36.6,43.5,0.0
2020-01-20,36.6,43.5,0.0
2020-01-21,34.6,39.5,0.0
2020-01-22,30.6,14.8,0.0
2020-01-23,34.6,2.1,0.0
2020-01-24,30.6,2.1,0.0
2020-01-25,25.6,2.1,7.0
2020-01-26,13.1,20.3,7.0
2020-01-27,17.0,20.2,7.0
2020-01-28,20.5,20.5,14.6
2020-01-29,23.5,27.5,14.6
2020-01-30,32.0,27.5,14.6
2020-01-31,30.0,27.5,14.6
2020-02-01,33.0,27.5,14.6
2020-02-02,31.0,25.5,14.6
2020-02-03,35.0,27.5,14.6
2020-02-04,35.0,27.5,7.6
2020-02-05,35.0,9.3,7.6
2020-02-06,31.0,9.3,7.6
2020-02-07,27.5,9.0,0.0
2020-02-08,20.5,2.0,0.0
2020-02-09,12.0,2.0,0.0
2020-02-10,12.0,2.0,0.0
2020-02-11,12.0,2.0,9.6
2020-02-12,12.0,7.0,9.6
2020-02-13,8.0,6.5,9.6
2020-02-14,10.0,6.5,9.6
2020-02-15,10.0,6.5,9.6
2020-02-16,10.0,6.5,9.6
2020-02-17,8.0,6.5,20.1
2020-02-18,16.1,6.5,20.1
2020-02-19,16.1,10.5,20.1
2020-02-20,16.1,12.5,20.1
2020-02-21,12.6,13.0,11.0
2020-02-22,10.6,9.0,11.0
2020-02-23,10.6,9.5,15.0
2020-02-24,8.7,9.6,15.1
2020-02-25,8.7,9.6,15.1
2020-02-26,9.2,9.9,15.1
2020-02-27,9.2,9.9,4.6
2020-02-28,7.1,9.9,9.6
2020-02-29,7.1,5.9,9.6
2020-03-01,7.1,3.9,9.6
2020-03-02,14.6,3.4,16.1
2020-03-03,25.3,2.4,32.9
2020-03-04,25.3,0.4,28.9
2020-03-05,25.2,2.3,38.3
2020-03-06,25.2,2.3,38.3
2020-03-07,24.7,2.0,38.3
2020-03-08,24.7,2.0,44.8
2020-03-09,24.7,2.0,39.8
2020-03-10,41.7,2.0,56.9
2020-03-11,41.7,2.0,56.9
2020-03-12,33.7,4.0,49.9
2020-03-13,29.5,4.0,47.6
2020-03-14,29.5,4.0,47.6
2020-03-15,36.5,2.0,38.1
2020-03-16,38.5,2.0,38.1
2020-03-17,39.0,2.0,38.1
2020-03-18,45.6,2.0,31.6
2020-03-19,39.6,2.0,31.6
2020-03-20,23.6,2.0,14.5
2020-03-21,23.6,2.0,14.5
2020-03-22,24.7,0.5,15.0
2020-03-23,23.2,2.5,0.5
2020-03-24,35.7,2.5,0.5
2020-03-25,32.7,6.5,0.5
2020-03-26,34.7,6.5,0.5
2020-03-27,38.2,7.5,0.5
2020-03-28,31.6,7.5,0.5
2020-03-29,37.0,7.5,0.5
2020-03-30,36.0,7.5,5.0
2020-03-31,40.0,7.5,9.0
2020-04-01,38.9,11.0,8.5
2020-04-02,40.4,9.0,8.5
2020-04-03,32.9,11.8,8.5
2020-04-04,28.9,7.8,8.5
2020-04-05,24.9,7.8,8.5
2020-04-06,22.9,6.8,8.5
2020-04-07,22.9,6.8,13.5
2020-04-08,19.5,6.8,13.5
2020-04-09,19.5,6.8,9.0
2020-04-10,15.5,6.8,5.0
2020-04-11,23.5,2.8,9.0
2020-04-12,23.5,8.8,9.0
2020-04-13,28.5,8.0,9.0
2020-04-14,28.5,8.0,9.0
2020-04-15,28.5,8.0,9.0
2020-04-16,30.5,8.0,9.0
2020-04-17,30.5,8.0,4.0
2020-04-18,32.5,8.0,4.0
2020-04-19,32.5,8.0,4.0
2020-04-20,32.5,8.0,4.0
2020-04-21,24.5,10.0,0.0
2020-04-22,27.0,4.0,0.0
2020-04-23,17.0,2.0,0.0
2020-04-24,19.0,2.0,0.0
2020-04-25,19.0,2.0,0.0
2020-04-26,16.5,3.0,0.0
2020-04-27,16.5,3.0,0.0
2020-04-28,12.5,3.0,0.0
2020-04-29,12.5,3.0,0.0
2020-04-30,12.5,5.0,0.0
2020-05-01,17.0,7.5,0.0
2020-05-02,18.0,7.5,0.0
2020-05-03,22.5,10.0,0.0
2020-05-04,29.0,10.0,0.0
2020-05-05,29.0,10.0,0.0
2020-05-06,27.5,9.0,0.0
2020-05-07,27.5,9.0,0.0
2020-05-08,27.5,9.0,0.0
2020-05-09,27.5,9.0,0.0
2020-05-10,35.5,7.0,0.0
2020-05-11,31.0,2.5,0.0
2020-05-12,26.0,2.5,0.0
2020-05-13,23.5,0.0,0.0
2020-05-14,15.0,0.0,0.0
2020-05-15,15.0,9.5,0.0
2020-05-16,20.0,11.5,0.0
2020-05-17,24.0,11.5,0.0
2020-05-18,24.0,11.5,0.0
2020-05-19,24.0,11.5,0.0
2020-05-20,22.0,16.5,0.0
2020-05-21,24.0,20.5,0.0
2020-05-22,23.0,20.5,0.0
2020-05-23,21.0,20.5,0.0
2020-05-24,21.0,20.5,0.0
2020-05-25,29.5,12.0,0.0
2020-05-26,24.5,10.0,0.0
2020-05-27,21.5,10.0,0.0
2020-05-28,21.5,10.0,0.0
2020-05-29,21.5,10.0,0.0
2020-05-30,24.0,5.0,0.0
2020-05-31,22.0,5.0,0.0
2020-06-01,18.0,5.0,0.0
2020-06-02,24.0,5.0,0.0
2020-06-03,24.0,5.0,0.0
2020-06-04,15.5,8.0,0.0
2020-06-05,16.5,8.5,6.5
2020-06-06,15.5,8.5,6.5
2020-06-07,15.5,8.5,6.5
2020-06-08,15.5,8.5,6.5
2020-06-09,9.0,8.5,6.5
2020-06-10,9.0,4.5,6.5
2020-06-11,13.0,4.5,13.5
2020-06-12,7.0,4.5,13.5
2020-06-13,11.0,4.5,13.5
2020-06-14,11.0,0.5,13.5
2020-06-15,14.0,0.0,7.0
2020-06-16,14.0,0.0,7.0
2020-06-17,14.0,0.0,7.0
2020-06-18,16.0,0.0,7.0
2020-06-19,20.0,0.0,7.0
2020-06-20,20.0,0.0,7.0
2020-06-21,16.0,0.0,7.4
2020-06-22,24.7,9.2,7.4
2020-06-23,20.7,14.2,7.4
2020-06-24,24.7,14.2,7.4
2020-06-25,22.7,14.2,7.4
2020-06-26,22.7,14.2,7.4
2020-06-27,22.7,14.2,7.4
2020-06-28,22.7,14.7,7.4
2020-06-29,17.7,14.7,7.4
2020-06-30,21.7,15.7,7.4
2020-07-01,23.7,15.7,0.0
2020-07-02,15.0,9.5,0.0
2020-07-03,16.0,4.5,0.0
2020-07-04,12.0,4.5,0.0
2020-07-05,10.0,4.5,0.0
2020-07-06,17.0,4.5,0.0
2020-07-07,19.0,4.5,0.0
2020-07-08,19.0,5.0,0.0
2020-07-09,18.0,5.0,0.0
2020-07-10,14.0,8.0,4.0
2020-07-11,12.0,8.0,4.0
2020-07-12,16.0,5.0,4.0
2020-07-13,17.0,5.0,4.0
2020-07-14,17.0,5.0,4.0
2020-07-15,17.0,5.0,4.0
2020-07-16,10.0,5.0,4.0
2020-07-17,8.0,5.0,4.0
2020-07-18,6.0,4.0,4.0
2020-07-19,6.0,5.0,4.0
2020-07-20,6.0,1.0,0.0
2020-07-21,8.5,1.0,0.0
2020-07-22,4.5,1.0,0.0
2020-07-23,6.5,1.0,0.0
2020-07-24,6.5,3.0,0.0
2020-07-25,10.5,5.0,0.0
2020-07-26,14.5,5.0,0.0
2020-07-27,15.0,5.0,0.0
2020-07-28,15.0,5.0,2.0
2020-07-29,20.0,4.0,2.0
2020-07-30,24.0,4.0,2.0
2020-07-31,23.5,4.0,2.0
2020-08-01,23.5,4.0,2.0
2020-08-02,25.0,4.5,2.0
2020-08-03,33.0,2.5,2.0
2020-08-04,29.0,0.5,2.0
2020-08-05,27.0,0.5,2.0
2020-08-06,26.5,0.5,2.0
2020-08-07,30.5,0.5,0.0
2020-08-08,25.5,0.5,0.0
2020-08-09,21.5,0.5,0.0
2020-08-10,19.5,0.5,0.0
2020-08-11,23.5,0.5,0.0
2020-08-12,18.0,0.0,0.0
2020-08-13,10.0,0.0,5.0
2020-08-14,10.0,0.0,5.0
2020-08-15,10.0,0.0,5.0
2020-08-16,10.0,0.0,5.0
2020-08-17,6.0,0.0,5.0
2020-08-18,12.0,0.0,5.0
2020-08-19,18.0,2.0,6.5
2020-08-20,18.0,2.0,6.5
2020-08-21,14.0,2.0,6.5
2020-08-22,16.0,2.0,6.5
2020-08-23,20.0,2.0,1.5
2020-08-24,20.0,2.0,1.5
2020-08-25,22.0,2.0,1.5
2020-08-26,28.0,3.0,6.5
2020-08-27,32.0,3.0,6.5
2020-08-28,26.0,3.0,10.5
2020-08-29,22.0,1.0,9.0
2020-08-30,24.0,7.0,11.0
2020-08-31,28.5,7.0,11.0
2020-09-01,26.5,7.0,11.0
2020-09-02,26.5,7.0,11.0
2020-09-03,26.5,11.0,11.0
2020-09-04,23.0,11.0,13.0
2020-09-05,17.0,10.0,8.0
2020-09-06,13.0,10.0,8.0
2020-09-07,25.0,14.0,4.0
2020-09-08,31.5,19.8,4.0
2020-09-09,33.0,16.3,2.0
2020-09-10,29.0,16.8,2.0
2020-09-11,38.0,18.8,2.0
2020-09-12,34.0,18.8,2.0
2020-09-13,38.8,14.8,2.0
2020-09-14,38.3,14.8,0.0
2020-09-15,44.3,21.8,0.0
2020-09-16,48.3,21.8,0.0
2020-09-17,36.8,17.8,0.0
2020-09-18,53.8,13.5,0.0
2020-09-19,50.3,11.0,0.0
2020-09-20,49.8,10.5,0.0
2020-09-21,40.8,8.5,0.0
2020-09-22,43.8,14.7,0.0
2020-09-23,42.0,14.7,0.0
2020-09-24,42.0,14.7,0.0
2020-09-25,36.0,7.7,0.0
2020-09-26,32.0,7.7,0.0
2020-09-27,37.0,8.2,0.0
2020-09-28,11.5,6.7,0.0
2020-09-29,11.5,6.7,0.0
2020-09-30,20.5,6.7,3.0
2020-10-01,30.2,6.7,3.0
2020-10-02,27.2,0.5,3.0
2020-10-03,24.2,0.5,3.0
2020-10-04,24.2,0.5,3.0
2020-10-05,24.2,0.5,4.0
2020-10-06,26.2,0.5,4.0
2020-10-07,22.2,0.0,4.0
2020-10-08,23.2,0.0,4.0
2020-10-09,23.2,0.0,4.0
2020-10-10,14.2,0.0,1.0
2020-10-11,8.0,0.5,1.5
2020-10-12,20.0,0.5,1.5
2020-10-13,20.0,0.5,1.5
2020-10-14,20.1,0.5,1.5
2020-10-15,24.6,0.8,0.9
2020-10-16,24.6,0.8,0.9
2020-10-17,23.6,0.8,0.9
2020-10-18,28.6,0.8,0.9
2020-10-19,28.6,5.3,0.9
2020-10-20,32.6,5.3,0.9
2020-10-21,32.1,4.8,0.4
2020-10-22,20.1,7.6,0.4
2020-10-23,20.1,7.6,0.4
2020-10-24,25.0,7.6,0.4
2020-10-25,22.5,7.3,0.0
2020-10-26,22.5,7.3,0.0
2020-10-27,30.3,7.3,0.0
2020-10-28,26.3,7.3,0.0
2020-10-29,28.3,4.8,0.0
2020-10-30,38.3,9.8,5.0
2020-10-31,49.3,9.8,5.0
2020-11-01,65.8,9.0,5.0
2020-11-02,75.6,10.5,5.0
2020-11-03,80.8,14.0,6.0
2020-11-04,78.8,14.0,6.0
2020-11-05,76.8,14.0,6.0
2020-11-06,68.5,14.0,6.0
2020-11-07,66.5,14.0,7.0
2020-11-08,64.5,12.0,7.0
2020-11-09,50.5,7.0,2.0
2020-11-10,36.5,7.0,2.0
2020-11-11,20.0,7.0,2.0
2020-11-12,10.2,5.5,2.0
2020-11-13,0.0,2.0,1.0
2020-11-14,1.0,2.0,1.0
2020-11-15,1.0,2.0,1.0
2020-11-16,5.0,2.0,1.0
2020-11-17,5.0,2.0,0.0
2020-11-18,5.0,2.0,0.0
2020-11-19,5.0,4.0,0.0
2020-11-20,5.0,4.0,0.0
2020-11-21,5.0,2.0,0.0
2020-11-22,8.0,3.0,0.0
2020-11-23,8.0,3.0,0.0
2020-11-24,7.0,3.0,0.0
2020-11-25,8.0,3.0,0.0
2020-11-26,5.0,3.0,8.0
2020-11-27,5.0,3.0,8.0
2020-11-28,5.0,3.0,8.0
2020-11-29,5.0,1.0,8.0
2020-11-30,6.0,1.0,8.0
2020-12-01,6.0,1.0,8.0
2020-12-02,3.0,0.0,8.0
2020-12-03,3.0,0.0,8.0
2020-12-04,3.0,0.0,8.0
2020-12-05,2.0,0.0,8.0
2020-12-06,1.0,0.0,0.0
2020-12-07,1.0,0.0,0.0
2020-12-08,1.0,0.0,0.0
2020-12-09,1.0,0.0,0.0
2020-12-10,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0
2020-12-12,0.0,0.0,2.5
2020-12-13,2.0,2.5,2.5
2020-12-14,2.0,2.5,2.5
2020-12-15,2.0,2.5,2.5
2020-12-16,2.0,2.5,2.5
2020-12-17,6.0,2.5,2.5
2020-12-18,6.0,2.5,2.5
2020-12-19,15.8,3.5,2.5
2020-12-20,19.8,3.5,2.5
2020-12-21,19.8,3.5,2.5
2020-12-22,19.8,3.5,0.0
2020-12-23,21.8,5.0,0.0
2020-12-24,22.8,5.0,0.0
2020-12-25,28.6,5.0,0.0
2020-12-26,30.6,5.0,0.0
2020-12-27,28.6,9.0,0.0
2020-12-28,28.6,9.0,0.0
2020-12-29,22.8,10.0,0.0
2020-12-30,18.8,10.0,0.0
2020-12-31,18.8,10.0,0.0
2021-01-01,19.4,10.0,0.0
2021-01-02,15.5,6.1,0.1
2021-01-03,14.5,6.1,0.1
2021-01-04,8.7,6.1,2.1
2021-01-05,6.7,6.1,2.1
2021-01-06,4.7,2.1,2.1
2021-01-07,4.7,2.1,2.1
2021-01-08,0.7,0.1,2.1
